
;;;Max_iterations25
;;;Neighborhood: 10
;;;Start temperature: 0.100000
;;;Temperature 0: 0.100000
;;;Alpha : 0.998700

current;best
1620.083547;1267.069976
1503.531191;1267.069976
1721.610378;1267.069976
1626.388717;1267.069976
1632.085077;1267.069976
1512.884204;1267.069976
1629.118888;1267.069976
1567.166465;1267.069976
1490.880067;1267.069976
1581.319601;1267.069976
1551.624239;1267.069976
1523.720244;1267.069976
1682.214770;1267.069976
1547.902232;1267.069976
1504.605520;1267.069976
1488.288190;1267.069976
1585.075240;1267.069976
1524.619653;1267.069976
1511.733160;1267.069976
1604.815472;1267.069976
1494.217894;1267.069976
1377.190825;1267.069976
1508.455117;1267.069976
1447.981369;1267.069976
1632.095980;1267.069976
1572.964730;1267.069976
1475.550577;1267.069976
1544.215178;1267.069976
1583.215212;1267.069976
1462.237529;1267.069976
1475.596743;1267.069976
1537.061286;1267.069976
1656.199105;1267.069976
1567.749103;1267.069976
1638.052563;1267.069976
1547.987720;1267.069976
1471.186127;1267.069976
1638.145197;1267.069976
1569.369726;1267.069976
1520.974635;1267.069976
1471.035573;1267.069976
1610.319762;1267.069976
1527.287262;1267.069976
1514.895941;1267.069976
1557.637789;1267.069976
1549.344853;1267.069976
1510.453382;1267.069976
1536.721702;1267.069976
1556.313221;1267.069976
1399.523867;1267.069976
1416.345559;1267.069976
1254.334439;1208.727947
1504.985904;1208.727947
1459.557465;1208.727947
1542.964481;1208.727947
1570.833744;1208.727947
1549.610233;1208.727947
1492.515784;1208.727947
1341.812851;1208.727947
1371.352219;1208.727947
1428.012305;1208.727947
1623.922147;1208.727947
1566.268214;1208.727947
1565.845998;1208.727947
1519.925351;1208.727947
1538.034813;1208.727947
1530.481568;1208.727947
1530.775618;1208.727947
1581.045961;1208.727947
1558.702007;1208.727947
1558.957512;1208.727947
1501.299469;1208.727947
1561.951319;1208.727947
1564.277501;1208.727947
1500.994739;1208.727947
1571.254936;1208.727947
1558.462529;1208.727947
1572.609686;1208.727947
1478.606573;1208.727947
1536.075820;1208.727947
1628.908325;1208.727947
1547.696449;1208.727947
1598.890169;1208.727947
1516.635550;1208.727947
1675.264506;1208.727947
1531.466018;1208.727947
1602.805130;1208.727947
1572.002685;1208.727947
1378.479261;1208.727947
1446.701881;1208.727947
1576.940527;1208.727947
1591.862085;1208.727947
1486.772693;1208.727947
1544.898947;1208.727947
1525.577172;1208.727947
1591.884314;1208.727947
1656.800740;1208.727947
1550.474929;1208.727947
1356.986669;1208.727947
1532.094885;1208.727947
1466.484921;1208.727947
1519.102526;1208.727947
1624.219999;1208.727947
1562.652354;1208.727947
1622.988756;1208.727947
1702.492532;1208.727947
1601.433997;1208.727947
1615.780874;1208.727947
1601.474406;1208.727947
1464.933271;1208.727947
1646.787895;1208.727947
1678.878768;1208.727947
1485.636418;1208.727947
1409.200280;1208.727947
1712.410598;1208.727947
1649.096217;1208.727947
1381.445466;1208.727947
1455.579254;1208.727947
1543.679831;1208.727947
1547.940955;1208.727947
1651.325717;1208.727947
1538.234842;1208.727947
1679.657356;1208.727947
1565.133399;1208.727947
1625.149344;1208.727947
1534.603948;1208.727947
1385.241517;1208.727947
1398.048747;1208.727947
1322.904459;1208.727947
1573.745039;1208.727947
1492.122197;1208.727947
1534.344856;1208.727947
1487.088093;1208.727947
1610.051698;1208.727947
1515.931772;1208.727947
1402.482322;1208.727947
1529.432903;1208.727947
1472.250568;1208.727947
1589.041291;1208.727947
1494.460897;1208.727947
1444.291914;1208.727947
1406.925539;1208.727947
1486.280810;1208.727947
1527.435619;1208.727947
1538.310350;1208.727947
1509.706804;1208.727947
1457.327284;1208.727947
1607.267512;1208.727947
1603.601493;1208.727947
1445.953898;1208.727947
1581.648628;1208.727947
1483.646957;1208.727947
1536.762899;1208.727947
1501.649784;1208.727947
1419.507456;1208.727947
1460.990329;1208.727947
1514.652542;1208.727947
1448.875562;1208.727947
1478.634301;1208.727947
1574.271830;1208.727947
1395.331445;1208.727947
1518.976284;1208.727947
1520.282306;1208.727947
1630.432900;1208.727947
1711.428059;1208.727947
1563.059806;1208.727947
1439.656013;1208.727947
1520.021534;1208.727947
1483.160714;1208.727947
1538.879602;1208.727947
1621.905285;1208.727947
1548.455660;1208.727947
1660.729305;1208.727947
1742.727056;1208.727947
1597.366200;1208.727947
1449.711467;1208.727947
1537.528055;1208.727947
1421.730011;1208.727947
1507.373593;1208.727947
1660.757326;1208.727947
1528.807215;1208.727947
1520.738481;1208.727947
1326.317701;1208.727947
1283.197554;1208.727947
1487.348812;1208.727947
1477.281629;1208.727947
1648.574267;1208.727947
1482.135732;1208.727947
1563.797603;1208.727947
1587.143303;1208.727947
1497.317979;1208.727947
1492.811294;1208.727947
1552.636718;1208.727947
1534.652386;1208.727947
1430.168829;1208.727947
1594.422040;1208.727947
1477.587537;1208.727947
1431.760747;1208.727947
1520.028348;1208.727947
1645.507373;1208.727947
1666.043668;1208.727947
1586.843371;1208.727947
1593.468553;1208.727947
1426.239191;1208.727947
1534.255982;1208.727947
1567.314115;1208.727947
1589.373125;1208.727947
1705.849861;1208.727947
1488.603778;1208.727947
1495.611365;1208.727947
1566.056594;1208.727947
1563.657657;1208.727947
1501.275006;1208.727947
1538.402726;1208.727947
1419.701920;1208.727947
1596.205632;1208.727947
1631.672573;1208.727947
1533.618168;1208.727947
1559.066566;1208.727947
1611.409628;1208.727947
1526.329872;1208.727947
1441.485549;1208.727947
1579.110905;1208.727947
1425.735998;1208.727947
1514.318323;1208.727947
1668.781955;1208.727947
1554.654715;1208.727947
1548.903515;1208.727947
1538.329900;1208.727947
1527.208379;1208.727947
1534.955540;1208.727947
1486.743344;1208.727947
1469.961077;1208.727947
1463.634585;1208.727947
1571.447777;1208.727947
1614.284734;1208.727947
1642.816232;1208.727947
1474.122700;1208.727947
1572.795966;1208.727947
1523.642450;1208.727947
1545.668750;1208.727947
1574.928562;1208.727947
1544.829268;1208.727947
1662.719077;1208.727947
1431.392140;1208.727947
1466.593476;1208.727947
1522.454420;1208.727947
1547.908709;1208.727947
1522.813213;1208.727947
1559.024751;1208.727947
1451.161394;1208.727947
1512.458643;1208.727947
1444.114747;1208.727947
1368.719911;1208.727947
1551.804279;1208.727947
1599.023628;1208.727947
1435.789696;1208.727947
1470.282792;1208.727947
1479.468716;1208.727947
1488.611685;1208.727947
1495.463929;1208.727947
1511.996103;1208.727947
1524.482059;1208.727947
1658.501657;1208.727947
1674.912237;1208.727947
1574.657957;1208.727947
1545.656706;1208.727947
1616.772496;1208.727947
1555.825044;1208.727947
1520.755446;1208.727947
1575.843259;1208.727947
1564.689778;1208.727947
1577.987737;1208.727947
1421.096629;1208.727947
1560.508760;1208.727947
1513.130408;1208.727947
1510.854457;1208.727947
1575.438920;1208.727947
1598.288333;1208.727947
1641.448942;1208.727947
1482.332685;1208.727947
1580.300515;1208.727947
1464.627096;1208.727947
1512.172598;1208.727947
1516.166426;1208.727947
1633.022608;1208.727947
1562.081323;1208.727947
1650.037169;1208.727947
1525.080890;1208.727947
1562.766689;1208.727947
1694.825953;1208.727947
1647.399582;1208.727947
1517.373488;1208.727947
1531.930899;1208.727947
1499.285231;1208.727947
1495.887104;1208.727947
1479.687975;1208.727947
1441.456212;1208.727947
1626.505419;1208.727947
1527.522081;1208.727947
1588.698522;1208.727947
1567.423489;1208.727947
1529.375555;1208.727947
1495.032291;1208.727947
1570.598061;1208.727947
1550.313205;1208.727947
1497.883064;1208.727947
1508.815951;1208.727947
1603.701894;1208.727947
1636.832361;1208.727947
1603.661481;1208.727947
1578.307249;1208.727947
1539.198387;1208.727947
1506.928227;1208.727947
1442.760171;1208.727947
1531.009849;1208.727947
1690.293912;1208.727947
1621.519707;1208.727947
1649.806573;1208.727947
1554.796136;1208.727947
1573.877728;1208.727947
1369.214098;1208.727947
1349.981490;1208.727947
1533.775540;1208.727947
1471.289699;1208.727947
1486.183767;1208.727947
1442.258257;1208.727947
1529.006048;1208.727947
1506.823198;1208.727947
1634.055148;1208.727947
1550.192248;1208.727947
1573.887482;1208.727947
1513.470276;1208.727947
1638.449539;1208.727947
1601.123093;1208.727947
1557.529428;1208.727947
1556.877720;1208.727947
1549.449826;1208.727947
1446.851588;1208.727947
1440.390715;1208.727947
1528.314457;1208.727947
1501.649192;1208.727947
1531.808059;1208.727947
1532.889667;1208.727947
1428.714360;1208.727947
1429.660623;1208.727947
1479.840363;1208.727947
1461.619251;1208.727947
1481.578831;1208.727947
1458.041475;1208.727947
1442.632310;1208.727947
1466.040027;1208.727947
1527.738741;1208.727947
1516.406015;1208.727947
1428.736446;1208.727947
1538.071836;1208.727947
1433.847330;1208.727947
1541.407162;1208.727947
1639.013306;1208.727947
1421.157443;1208.727947
1463.464451;1208.727947
1419.746271;1208.727947
1316.125276;1208.727947
1424.042720;1208.727947
1418.227873;1208.727947
1408.787240;1208.727947
1525.332893;1208.727947
1433.637669;1208.727947
1432.143564;1208.727947
1472.925978;1208.727947
1535.300283;1208.727947
1559.708074;1208.727947
1593.827095;1208.727947
1496.076914;1208.727947
1487.999275;1208.727947
1580.637116;1208.727947
1589.024494;1208.727947
1458.863195;1208.727947
1480.582412;1208.727947
1446.323800;1208.727947
1530.158195;1208.727947
1542.454997;1208.727947
1480.224554;1208.727947
1529.236760;1208.727947
1509.327128;1208.727947
1573.773212;1208.727947
1552.487201;1208.727947
1519.699982;1208.727947
1534.581284;1208.727947
1576.495887;1208.727947
1379.493228;1208.727947
1447.807679;1208.727947
1380.104614;1208.727947
1523.685457;1208.727947
1479.104353;1208.727947
1628.637285;1208.727947
1561.442996;1208.727947
1480.747374;1208.727947
1512.537171;1208.727947
1494.062275;1208.727947
1460.340702;1208.727947
1473.934289;1208.727947
1440.358275;1208.727947
1471.855678;1208.727947
1451.262747;1208.727947
1583.665048;1208.727947
1476.757261;1208.727947
1529.072767;1208.727947
1588.456569;1208.727947
1434.700580;1208.727947
1457.182875;1208.727947
1497.866424;1208.727947
1583.211580;1208.727947
1596.251580;1208.727947
1526.290562;1208.727947
1444.893323;1208.727947
1430.319029;1208.727947
1429.246501;1208.727947
1585.185675;1208.727947
1585.984428;1208.727947
1459.026928;1208.727947
1618.479485;1208.727947
1593.141148;1208.727947
1510.823880;1208.727947
1467.616461;1208.727947
1412.063152;1208.727947
1440.511598;1208.727947
1483.055737;1208.727947
1578.594947;1208.727947
1418.082122;1208.727947
1438.150294;1208.727947
1537.589329;1208.727947
1581.348153;1208.727947
1568.654386;1208.727947
1626.581458;1208.727947
1487.641220;1208.727947
1594.514595;1208.727947
1702.199226;1208.727947
1610.671611;1208.727947
1524.904087;1208.727947
1546.617404;1208.727947
1531.108155;1208.727947
1565.194925;1208.727947
1571.459053;1208.727947
1474.891292;1208.727947
1482.393411;1208.727947
1476.493640;1208.727947
1554.365704;1208.727947
1550.959604;1208.727947
1371.551863;1208.727947
1477.940161;1208.727947
1428.239909;1208.727947
1558.060755;1208.727947
1616.688100;1208.727947
1548.188757;1208.727947
1509.848571;1208.727947
1438.095789;1208.727947
1557.142326;1208.727947
1534.675317;1208.727947
1491.973445;1208.727947
1654.397503;1208.727947
1541.012600;1208.727947
1497.844799;1208.727947
1491.370059;1208.727947
1399.491903;1208.727947
1453.700112;1208.727947
1426.176630;1208.727947
1532.124713;1208.727947
1502.837041;1208.727947
1487.673483;1208.727947
1560.793915;1208.727947
1493.119374;1208.727947
1558.022344;1208.727947
1450.101510;1208.727947
1482.042983;1208.727947
1643.714801;1208.727947
1658.074977;1208.727947
1547.025155;1208.727947
1492.696458;1208.727947
1432.312216;1208.727947
1547.826674;1208.727947
1540.543976;1208.727947
1478.757238;1208.727947
1389.142966;1208.727947
1470.818737;1208.727947
1493.024531;1208.727947
1429.284210;1208.727947
1400.845001;1208.727947
1537.031391;1208.727947
1569.666651;1208.727947
1573.548075;1208.727947
1544.332998;1208.727947
1586.339807;1208.727947
1558.716616;1208.727947
1612.331911;1208.727947
1503.379987;1208.727947
1526.410731;1208.727947
1672.707290;1208.727947
1695.839862;1208.727947
1624.775176;1208.727947
1572.510106;1208.727947
1546.720287;1208.727947
1602.502390;1208.727947
1584.675497;1208.727947
1553.229494;1208.727947
1465.430066;1208.727947
1462.029344;1208.727947
1517.398600;1208.727947
1492.939901;1208.727947
1440.560468;1208.727947
1433.048749;1208.727947
1459.927564;1208.727947
1475.600990;1208.727947
1406.082818;1208.727947
1607.686935;1208.727947
1467.146336;1208.727947
1625.610822;1208.727947
1498.699018;1208.727947
1414.601201;1208.727947
1416.746629;1208.727947
1660.655097;1208.727947
1490.644109;1208.727947
1516.756447;1208.727947
1443.081567;1208.727947
1543.853916;1208.727947
1499.258226;1208.727947
1501.319057;1208.727947
1463.528263;1208.727947
1475.281743;1208.727947
1407.788263;1208.727947
1508.438659;1208.727947
1434.263731;1208.727947
1540.395746;1208.727947
1584.522169;1208.727947
1383.024458;1208.727947
1463.630241;1208.727947
1583.547456;1208.727947
1509.998313;1208.727947
1496.899081;1208.727947
1505.053704;1208.727947
1423.340340;1208.727947
1507.480427;1208.727947
1552.570525;1208.727947
1609.234808;1208.727947
1465.104992;1208.727947
1538.735553;1208.727947
1434.477633;1208.727947
1546.502582;1208.727947
1339.657576;1208.727947
1437.866806;1208.727947
1449.569055;1208.727947
1513.028698;1208.727947
1511.339109;1208.727947
1573.898469;1208.727947
1484.671748;1208.727947
1442.005468;1208.727947
1517.803592;1208.727947
1490.547855;1208.727947
1524.915367;1208.727947
1368.615602;1208.727947
1440.089394;1208.727947
1477.851938;1208.727947
1643.931671;1208.727947
1468.481729;1208.727947
1553.804326;1208.727947
1325.267510;1208.727947
1342.170361;1208.727947
1366.961208;1208.727947
1411.879960;1208.727947
1382.388129;1208.727947
1620.961220;1208.727947
1417.676116;1208.727947
1414.302512;1208.727947
1345.423686;1208.727947
1371.750676;1208.727947
1416.338326;1208.727947
1398.891961;1208.727947
1376.804993;1208.727947
1399.399897;1208.727947
1411.959592;1208.727947
1388.556650;1208.727947
1361.589776;1208.727947
1581.630942;1208.727947
1608.427203;1208.727947
1617.424900;1208.727947
1520.320728;1208.727947
1537.483414;1208.727947
1493.622034;1208.727947
1456.692155;1208.727947
1521.140595;1208.727947
1651.081105;1208.727947
1553.292206;1208.727947
1609.870472;1208.727947
1693.091982;1208.727947
1628.782429;1208.727947
1523.863546;1208.727947
1539.643807;1208.727947
1597.657798;1208.727947
1470.883746;1208.727947
1524.736571;1208.727947
1547.033539;1208.727947
1481.583138;1208.727947
1574.764170;1208.727947
1370.883064;1208.727947
1484.201131;1208.727947
1575.812122;1208.727947
1382.969635;1208.727947
1472.247251;1208.727947
1406.574947;1208.727947
1434.633796;1208.727947
1428.640119;1208.727947
1512.889309;1208.727947
1464.344974;1208.727947
1455.595760;1208.727947
1392.606286;1208.727947
1362.915234;1208.727947
1326.322216;1208.727947
1398.205715;1208.727947
1466.391753;1208.727947
1582.064839;1208.727947
1579.679097;1208.727947
1527.659730;1208.727947
1422.140985;1208.727947
1433.182442;1208.727947
1399.059270;1208.727947
1403.313832;1208.727947
1397.635116;1208.727947
1379.968775;1208.727947
1350.039829;1208.727947
1478.769791;1208.727947
1424.928943;1208.727947
1478.418942;1208.727947
1558.309366;1208.727947
1404.767891;1208.727947
1437.355320;1208.727947
1491.652919;1208.727947
1500.497249;1208.727947
1514.269951;1208.727947
1472.980875;1208.727947
1528.478020;1208.727947
1605.544239;1208.727947
1394.352976;1208.727947
1358.663080;1208.727947
1347.917056;1208.727947
1417.277361;1208.727947
1387.401891;1208.727947
1530.004242;1208.727947
1514.269432;1208.727947
1485.635039;1208.727947
1398.571064;1208.727947
1561.717928;1208.727947
1557.240259;1208.727947
1328.493350;1208.727947
1398.508639;1208.727947
1536.027422;1208.727947
1384.891816;1208.727947
1372.950098;1208.727947
1406.249329;1208.727947
1567.100215;1208.727947
1519.785442;1208.727947
1504.910894;1208.727947
1429.592453;1208.727947
1515.903044;1208.727947
1482.685334;1208.727947
1441.640250;1208.727947
1411.671396;1208.727947
1454.498804;1208.727947
1525.565130;1208.727947
1489.822833;1208.727947
1451.404843;1208.727947
1402.041825;1208.727947
1507.079800;1208.727947
1422.785535;1208.727947
1543.202580;1208.727947
1518.842074;1208.727947
1400.333738;1208.727947
1445.095886;1208.727947
1357.204809;1208.727947
1482.717978;1208.727947
1397.791538;1208.727947
1338.967285;1208.727947
1414.910181;1208.727947
1527.282737;1208.727947
1359.125004;1208.727947
1334.110058;1208.727947
1314.721153;1208.727947
1298.749713;1208.727947
1378.024711;1208.727947
1393.026064;1208.727947
1347.178221;1208.727947
1416.942321;1208.727947
1458.925871;1208.727947
1450.479903;1208.727947
1400.282949;1208.727947
1498.433010;1208.727947
1504.572896;1208.727947
1408.560356;1208.727947
1273.085264;1208.727947
1367.124926;1208.727947
1312.403177;1208.727947
1400.838471;1208.727947
1454.810597;1208.727947
1523.909411;1208.727947
1473.102225;1208.727947
1439.820402;1208.727947
1484.614170;1208.727947
1421.854055;1208.727947
1408.830475;1208.727947
1374.532770;1208.727947
1383.842842;1208.727947
1336.191366;1208.727947
1438.186678;1208.727947
1481.101245;1208.727947
1432.862649;1208.727947
1446.672462;1208.727947
1480.201828;1208.727947
1487.387742;1208.727947
1448.830503;1208.727947
1413.766104;1208.727947
1497.980243;1208.727947
1459.695357;1208.727947
1463.018975;1208.727947
1408.335640;1208.727947
1310.953834;1208.727947
1387.258164;1208.727947
1299.509574;1208.727947
1301.152647;1208.727947
1458.896386;1208.727947
1423.755993;1208.727947
1291.586352;1208.727947
1286.530891;1208.727947
1362.317837;1208.727947
1449.699477;1208.727947
1411.817311;1208.727947
1319.409579;1208.727947
1381.085260;1208.727947
1557.148515;1208.727947
1492.062668;1208.727947
1502.470357;1208.727947
1410.229575;1208.727947
1374.405769;1208.727947
1425.633425;1208.727947
1339.043742;1208.727947
1409.061795;1208.727947
1359.898476;1208.727947
1430.863978;1208.727947
1445.647881;1208.727947
1480.289419;1208.727947
1444.980173;1208.727947
1448.068224;1208.727947
1520.718573;1208.727947
1445.195535;1208.727947
1557.305373;1208.727947
1474.692037;1208.727947
1454.715942;1208.727947
1529.447265;1208.727947
1523.650859;1208.727947
1462.331741;1208.727947
1371.638637;1208.727947
1381.878946;1208.727947
1442.249532;1208.727947
1530.170768;1208.727947
1568.888050;1208.727947
1618.434615;1208.727947
1628.386255;1208.727947
1514.860766;1208.727947
1495.668776;1208.727947
1528.218196;1208.727947
1489.884925;1208.727947
1459.606209;1208.727947
1459.612355;1208.727947
1508.597797;1208.727947
1388.968316;1208.727947
1368.128811;1208.727947
1481.063519;1208.727947
1357.158734;1208.727947
1438.199206;1208.727947
1618.979303;1208.727947
1483.002362;1208.727947
1292.535408;1208.727947
1284.884163;1208.727947
1348.836059;1208.727947
1329.951791;1208.727947
1411.337300;1208.727947
1445.835681;1208.727947
1323.364249;1208.727947
1343.403884;1208.727947
1448.636181;1208.727947
1470.467243;1208.727947
1452.305080;1208.727947
1487.584182;1208.727947
1519.194606;1208.727947
1492.529486;1208.727947
1522.377297;1208.727947
1557.023686;1208.727947
1452.427746;1208.727947
1438.865113;1208.727947
1528.947972;1208.727947
1495.512446;1208.727947
1658.187362;1208.727947
1535.935092;1208.727947
1500.036038;1208.727947
1450.301102;1208.727947
1468.300655;1208.727947
1502.581665;1208.727947
1554.233364;1208.727947
1468.758202;1208.727947
1505.108415;1208.727947
1458.650697;1208.727947
1310.215159;1208.727947
1388.939973;1208.727947
1373.143395;1208.727947
1309.975875;1208.727947
1325.238317;1208.727947
1367.336257;1208.727947
1410.394644;1208.727947
1480.990727;1208.727947
1446.573138;1208.727947
1429.961192;1208.727947
1340.837348;1208.727947
1416.253519;1208.727947
1419.962234;1208.727947
1551.242479;1208.727947
1498.087089;1208.727947
1398.996237;1208.727947
1423.985144;1208.727947
1580.000777;1208.727947
1504.245449;1208.727947
1429.640736;1208.727947
1435.374111;1208.727947
1439.006169;1208.727947
1488.727474;1208.727947
1405.085358;1208.727947
1435.675718;1208.727947
1430.022335;1208.727947
1341.945832;1208.727947
1368.027743;1208.727947
1391.997591;1208.727947
1391.340071;1208.727947
1490.716595;1208.727947
1544.989840;1208.727947
1253.720461;1208.727947
1332.007882;1208.727947
1359.401420;1208.727947
1390.437629;1208.727947
1307.376684;1208.727947
1283.027775;1208.727947
1267.130375;1208.727947
1286.040694;1208.727947
1316.597205;1208.727947
1281.599938;1208.727947
1331.456529;1208.727947
1420.301134;1208.727947
1383.786869;1208.727947
1432.932408;1208.727947
1592.718592;1208.727947
1564.995795;1208.727947
1372.967296;1208.727947
1398.448591;1208.727947
1474.833681;1208.727947
1444.484681;1208.727947
1412.784632;1208.727947
1513.723251;1208.727947
1461.491012;1208.727947
1456.882708;1208.727947
1449.896560;1208.727947
1511.732873;1208.727947
1415.845022;1208.727947
1313.141688;1208.727947
1327.066053;1208.727947
1298.728079;1208.727947
1374.556434;1208.727947
1391.709475;1208.727947
1254.097317;1208.727947
1241.915015;1206.525107
1203.575206;1200.708410
1141.472852;1108.680090
1263.002787;1108.680090
1329.831972;1108.680090
1323.514249;1108.680090
1449.754662;1108.680090
1370.544806;1108.680090
1387.117717;1108.680090
1311.667868;1108.680090
1425.111046;1108.680090
1408.873039;1108.680090
1456.023716;1108.680090
1353.067626;1108.680090
1311.280671;1108.680090
1310.363621;1108.680090
1323.789400;1108.680090
1366.307769;1108.680090
1284.508601;1108.680090
1266.571287;1108.680090
1350.370868;1108.680090
1459.606118;1108.680090
1387.282390;1108.680090
1388.355665;1108.680090
1462.727469;1108.680090
1425.894080;1108.680090
1483.461215;1108.680090
1497.922829;1108.680090
1403.375246;1108.680090
1368.170284;1108.680090
1341.706078;1108.680090
1409.539485;1108.680090
1462.058515;1108.680090
1326.995779;1108.680090
1303.924310;1108.680090
1347.612996;1108.680090
1473.881264;1108.680090
1417.010209;1108.680090
1455.750576;1108.680090
1380.180865;1108.680090
1411.205157;1108.680090
1343.988606;1108.680090
1351.922310;1108.680090
1278.121706;1108.680090
1437.272091;1108.680090
1391.616619;1108.680090
1426.735175;1108.680090
1392.590959;1108.680090
1530.671021;1108.680090
1589.052298;1108.680090
1569.338320;1108.680090
1488.369712;1108.680090
1488.314220;1108.680090
1329.589998;1108.680090
1280.513493;1108.680090
1390.449580;1108.680090
1318.868382;1108.680090
1230.282127;1108.680090
1387.865080;1108.680090
1383.225887;1108.680090
1318.173098;1108.680090
1318.001270;1108.680090
1288.406749;1108.680090
1320.780656;1108.680090
1317.493654;1108.680090
1422.484654;1108.680090
1430.715061;1108.680090
1422.454865;1108.680090
1455.012970;1108.680090
1406.846653;1108.680090
1447.921131;1108.680090
1437.275444;1108.680090
1424.930126;1108.680090
1463.044243;1108.680090
1422.450795;1108.680090
1333.412720;1108.680090
1352.781972;1108.680090
1332.406703;1108.680090
1437.744863;1108.680090
1386.976961;1108.680090
1347.927187;1108.680090
1418.488384;1108.680090
1467.619037;1108.680090
1357.558923;1108.680090
1489.780963;1108.680090
1491.620946;1108.680090
1397.560658;1108.680090
1313.639242;1108.680090
1446.278151;1108.680090
1308.085176;1108.680090
1358.793844;1108.680090
1350.489523;1108.680090
1456.423073;1108.680090
1530.533460;1108.680090
1469.256443;1108.680090
1495.166647;1108.680090
1409.239865;1108.680090
1368.307192;1108.680090
1328.428107;1108.680090
1412.064078;1108.680090
1402.322602;1108.680090
1401.759521;1108.680090
1388.635104;1108.680090
1413.323491;1108.680090
1368.978795;1108.680090
1289.374915;1108.680090
1301.316946;1108.680090
1446.946136;1108.680090
1419.502013;1108.680090
1422.930327;1108.680090
1420.073959;1108.680090
1398.441341;1108.680090
1341.554124;1108.680090
1350.780122;1108.680090
1312.403944;1108.680090
1324.580894;1108.680090
1308.735142;1108.680090
1277.583315;1108.680090
1319.023526;1108.680090
1486.746853;1108.680090
1474.012811;1108.680090
1366.910069;1108.680090
1471.014444;1108.680090
1455.462509;1108.680090
1513.408162;1108.680090
1441.420389;1108.680090
1527.664211;1108.680090
1433.839798;1108.680090
1378.760178;1108.680090
1381.268665;1108.680090
1405.123507;1108.680090
1450.494987;1108.680090
1420.388896;1108.680090
1474.198856;1108.680090
1481.836399;1108.680090
1502.146462;1108.680090
1535.495955;1108.680090
1524.329978;1108.680090
1419.160907;1108.680090
1405.372269;1108.680090
1320.523510;1108.680090
1234.419201;1108.680090
1232.348061;1108.680090
1292.846921;1108.680090
1298.125246;1108.680090
1407.380504;1108.680090
1577.569402;1108.680090
1484.972111;1108.680090
1384.582943;1108.680090
1251.511262;1108.680090
1243.345856;1108.680090
1317.989584;1108.680090
1292.076133;1108.680090
1369.870723;1108.680090
1358.718372;1108.680090
1385.123503;1108.680090
1345.424447;1108.680090
1396.922209;1108.680090
1331.113228;1108.680090
1247.006067;1108.680090
1251.251784;1108.680090
1385.645090;1108.680090
1276.558245;1108.680090
1300.129021;1108.680090
1359.145265;1108.680090
1270.751160;1108.680090
1230.054901;1108.680090
1186.656438;1108.680090
1273.161684;1108.680090
1329.443191;1108.680090
1385.142557;1108.680090
1353.408570;1108.680090
1438.942096;1108.680090
1431.629631;1108.680090
1398.057192;1108.680090
1359.792753;1108.680090
1287.412804;1108.680090
1348.745083;1108.680090
1358.629713;1108.680090
1326.987342;1108.680090
1369.122960;1108.680090
1328.295161;1108.680090
1333.179267;1108.680090
1335.165898;1108.680090
1339.076083;1108.680090
1429.743028;1108.680090
1480.195438;1108.680090
1438.897310;1108.680090
1323.538859;1108.680090
1337.817051;1108.680090
1308.679370;1108.680090
1308.270427;1108.680090
1355.776327;1108.680090
1328.733705;1108.680090
1361.866824;1108.680090
1428.867530;1108.680090
1373.342437;1108.680090
1351.351231;1108.680090
1213.254128;1108.680090
1306.432861;1108.680090
1438.063481;1108.680090
1379.430805;1108.680090
1417.538938;1108.680090
1374.791497;1108.680090
1286.783445;1108.680090
1374.202404;1108.680090
1387.311786;1108.680090
1278.373596;1108.680090
1330.112837;1108.680090
1343.807619;1108.680090
1312.829440;1108.680090
1218.550586;1108.680090
1195.914895;1108.680090
1278.668434;1108.680090
1318.197367;1108.680090
1300.746965;1108.680090
1304.867114;1108.680090
1311.046378;1108.680090
1262.003013;1108.680090
1214.743333;1108.680090
1321.102320;1108.680090
1320.522618;1108.680090
1440.749632;1108.680090
1445.883383;1108.680090
1391.396093;1108.680090
1369.226782;1108.680090
1330.834006;1108.680090
1311.392581;1108.680090
1289.061803;1108.680090
1315.707804;1108.680090
1365.340274;1108.680090
1342.024452;1108.680090
1252.211307;1108.680090
1302.376138;1108.680090
1348.266751;1108.680090
1385.049003;1108.680090
1358.278725;1108.680090
1419.297807;1108.680090
1349.581247;1108.680090
1315.267761;1108.680090
1363.180171;1108.680090
1448.005143;1108.680090
1464.460461;1108.680090
1375.549651;1108.680090
1418.182658;1108.680090
1457.830297;1108.680090
1392.173960;1108.680090
1343.306324;1108.680090
1367.488363;1108.680090
1399.647809;1108.680090
1337.790001;1108.680090
1334.130677;1108.680090
1416.682059;1108.680090
1342.119898;1108.680090
1312.917349;1108.680090
1331.105478;1108.680090
1415.991090;1108.680090
1377.403442;1108.680090
1415.068675;1108.680090
1309.720263;1108.680090
1301.452042;1108.680090
1316.242280;1108.680090
1296.752785;1108.680090
1367.920278;1108.680090
1353.985979;1108.680090
1277.234400;1108.680090
1218.674445;1108.680090
1292.259092;1108.680090
1362.970197;1108.680090
1410.706711;1108.680090
1355.866698;1108.680090
1310.242817;1108.680090
1341.056439;1108.680090
1272.406729;1108.680090
1315.198104;1108.680090
1337.856562;1108.680090
1272.015823;1108.680090
1325.029386;1108.680090
1292.840391;1108.680090
1357.125828;1108.680090
1431.755230;1108.680090
1437.378457;1108.680090
1367.840137;1108.680090
1326.693652;1108.680090
1323.236463;1108.680090
1327.114491;1108.680090
